views,likes,dislikes,comment_count
3187797,56993,3742,6965
1325859,27875,511,1003
446079,21508,2331,4458
732748,10599,882,1487
3686630,86848,2942,13811
1143831,40989,794,3582
1008234,41264,309,2016
2668355,151443,2205,12140
3407150,181627,1649,14814
7127666,130249,39174,29855
741548,7807,885,626
62796390,4470888,119046,905912
4463464,126990,10367,29202
571665,31927,677,3308
6886948,285349,164004,115501
29403688,452725,24542,141646
1069358,36530,462,1257
1300551,7346,1753,3485
3539843,384534,6164,38249
912774,30178,449,2340
1821926,25103,1751,6515
6887627,245716,10953,28139
594536,9921,323,423
536939,1714,336,640
1155028,95284,603,7273
444643,5590,280,863
2839831,40243,1130,5006
2848729,307704,1584,46735
2958084,118709,3663,11088
1620153,51280,615,3245
13531173,155469,4650,11616
1093335,35045,1095,4600
1516372,75892,586,3480
4433795,230763,4849,15604
1106828,5263,608,2563
547646,31682,424,2091
454403,11234,538,1120
10535890,306123,5936,17796
365819,5985,330,589
1565382,92163,4351,8026
4539805,107953,5670,16124
1512971,71141,1150,3406
1313796,50708,925,8603
956735,35051,1014,2624
1603836,99024,4071,6623
226143,6543,142,377
3174472,190613,2824,11308
688218,5094,408,710
4893011,33075,2853,6717
506930,8380,118,283
490689,4207,344,2592
802723,4591,493,1913
3787250,107073,5184,13323
1641285,27419,755,2501
3457778,293022,12717,50904
803036,18819,592,2340
1452914,37867,682,4043
1754771,20354,992,3910
465522,16886,253,1432
218229,2280,320,152
954089,86520,702,25014
1624735,57437,1157,6597
8463788,107435,6265,12139
2267063,78623,9781,7633
985090,21502,676,1609
930432,49766,186,1393
7204004,121673,18323,21459
647051,23945,162,742
1228765,16542,2287,2483
4932158,90726,10482,11140
5763328,121726,9549,15206
3513886,69053,3175,8714
3188522,48144,386,1959
680702,13553,465,1587
4088929,222017,1911,20910
1583373,26717,4412,4192
1230932,23737,1526,3962
1588801,62036,1719,2842
507170,10747,369,1176
214916,7813,666,777
1161335,39404,856,2292
1031078,3504,870,1449
3243217,36741,1576,4895
12425286,510442,14608,25417
3019735,90843,5356,6691
2144958,29805,915,0
2889410,37587,4880,5710
4919175,135420,9449,22937
3115713,50593,5839,6465
2682451,107850,6434,13620
4862581,221646,2587,12014
6492425,105915,14429,3623
8748304,262701,28966,24167
1328995,31582,1541,1343
4120719,98555,1808,4852
6248792,81988,2940,12863
2425096,133960,874,5285
186600,21913,151,1488
14559202,265078,23745,20208
1929432,62380,1199,4933
9207389,310405,4376,11808
2466580,146390,1982,11648
13572029,607903,8557,32888
229627,29280,662,4558
1129643,49575,2488,4929
1151096,21196,573,1599
309824,9293,241,974
1415356,37241,2197,2134
919057,30328,921,6502
9632961,287162,7033,11171
177760,7690,168,1546
263552,4631,127,373
687759,19428,1527,1317
2335156,38642,610,1106
1042264,56092,1791,2619
1637939,48707,751,777
319854,18896,747,3382
316810,14650,152,748
2104319,92538,1553,14491
1045304,40523,624,2715
13235035,186004,9106,8340
296937,3828,426,0
498232,7332,214,1469
546974,13999,411,895
1023277,7644,592,3589
196743,7398,238,524
3457718,110292,6829,17846
2214737,21917,7309,3522
1353301,39185,2394,10342
1335397,25206,1656,3376
7452863,66930,10173,7584
568465,12291,1171,1387
522278,25789,757,2828
3640386,189585,933,6915
17567535,479269,22719,32015
695291,48072,1799,6704
423298,18700,257,918
8509825,42637,3252,0
447475,9562,296,695
527851,21266,965,1030
156612892,4110879,261521,437053
534570,18387,472,879
3632624,32827,4092,0
500025,13274,425,1435
1458061,84815,782,5731
2491725,68520,1481,2731
339647,6961,405,1104
563285,9011,606,1568
4389806,14967,725,844
2957528,13879,843,3218
597736,12353,288,511
972886,59823,2426,8851
1134568,32078,5113,6002
511122,11035,254,994
432143,22218,1144,1081
1212424,36429,1416,3096
3561687,48681,2547,2782
6551270,482810,6756,50803
1310902,48628,602,3572
310602,14133,334,1366
1892728,20638,2567,2477
2563401,129188,5063,9056
364986,15436,230,772
503948,18532,313,601
3070843,38079,7166,9965
1675496,6874,7027,0
773673,4180,863,1247
4732405,425301,4805,37300
486634,5279,599,359
36759844,834068,89869,93136
13104488,135866,12906,72282
537376,23409,776,1673
121420,4232,137,333
566032,14346,993,3014
44618777,782677,54296,43042
13429861,132046,4172,5685
1019621,11291,894,1797
1143432,4024,368,1484
15701834,436122,10037,19811
929507,15317,916,2397
650564,33920,1574,2953
22188013,475818,11649,30655
7918232,148252,2992,5446
222932,11108,178,606
871184,43785,1000,3226
4585199,65363,1085,1884
28534342,845670,7229,40296
9052516,33771,13445,10053
829932,16362,2600,5559
647108,9776,177,853
1180077,33134,846,2980
57519404,749382,32820,23946
1755604,45021,516,1323
303101,7164,255,1242
7947351,279215,6706,16739
2207257,26807,1769,3138
2525107,87327,1493,4569
323504,7023,209,564
8373369,165896,19377,48356
3493694,105578,2708,9519
545355,10548,312,746
6157587,189440,3174,8078
19524105,443612,9228,31939
1419174,28556,539,1025
3218712,57438,3770,7057
447473,21560,2332,4475
744709,10702,905,1497
3774561,86947,2944,13822
1153185,41153,796,3598
1032873,41701,311,2048
3564336,188129,1728,15545
3920011,99059,3097,12835
3508880,39365,6892,4705
407811,2414,240,1220
1160074,64302,900,4373
2028625,129767,4658,14086
2297532,92920,3157,42668
2593398,171087,2398,10330
261433,8872,204,696
312056,6840,770,1839
622467,47066,535,6177
2176202,14765,1702,3085
447735,1738,205,707
3724733,23442,1536,4125
2134011,33727,1956,0
1972855,83671,4018,4158
1507905,41950,1153,3237
1056821,21624,472,2069
1621337,8305,4553,27952
777042,2521,480,1069
2599729,155834,2362,12472
880458,17037,300,2266
2079137,99990,2844,8924
9761348,431053,23704,28656
900080,3127,405,462
2738742,28459,1151,1842
573028,3020,441,1142
4787893,263404,2215,25999
65396157,4750245,141966,1040912
1070719,26993,1039,2641
5554602,134011,11652,30220
1307019,42396,598,1469
1551224,42481,3035,14933
843268,43615,624,22013
550809,5231,206,517
4803962,527245,2688,49369
746112,37914,837,3721
7576267,301839,174643,122659
1420974,34637,462,1929
4540576,423561,7346,40845
739895,51050,297,3326
32844195,485674,27008,152136
357842,6884,544,663
730961,11636,392,477
998628,31518,521,2400
8122551,276087,12169,30793
1316454,41301,1753,2629
1827227,55618,4991,4335
597871,1879,360,659
3295486,44238,1289,5498
1193387,96405,637,7440
463898,5785,304,898
553096,2679,4535,2014
3267864,125407,4033,11591
2932220,312269,1652,47219
567903,34033,434,2081
1989368,86370,678,3695
14212729,159845,4852,11953
1144108,35918,1151,4650
491645,11762,571,1138
573169,32315,459,2107
5115798,244745,5166,16027
10998967,312905,6079,18139
4667964,109941,5787,16446
1345907,51601,941,8742
2448025,191301,2402,27017
1571170,72337,1179,3420
245560,6937,148,408
992807,35934,1042,2651
3391756,196445,2927,11612
1705357,102008,4175,6741
703050,5180,410,711
888232,4803,522,1966
4971361,33795,2943,6876
493066,4208,351,2593
1686564,27899,776,2529
3901044,108371,5285,13443
843962,19313,606,2365
1553947,40458,720,4188
222338,2294,321,152
3519164,295306,12900,51215
484044,17249,260,1468
1677481,58274,1173,6722
976989,87452,720,25319
9395799,111105,6749,12685
2311177,79389,9972,7675
957485,50888,189,1423
7512530,125317,18633,21812
657458,24151,164,745
1273975,16954,2329,2538
5176435,93643,10827,11351
5928002,124524,9732,15508
699427,13787,475,1597
3538443,69533,3195,8772
3312633,49023,411,1999
1676941,27535,4488,3454
4160477,224603,1931,21183
1255792,23942,1554,3992
6504837,7262,2370,862
1649128,63594,1771,2922
217047,7861,667,776
1251906,40541,885,2306
1062065,3551,891,1452
3396221,37734,1624,4939
12795179,517225,14833,25643
3123195,50659,5843,6493
2723563,109020,6529,13659
9600407,269968,29658,24493
4517478,101222,1890,4972
1344388,31782,1553,1344
6306752,82436,2961,12905
2464905,135732,889,5337
191263,22168,153,1509
14663179,265600,23802,20246
2029541,63502,1221,5018
16044311,629985,9307,33628
9908425,319762,4630,11928
2502136,147563,2004,11718
231413,29408,666,4559
1138323,49745,2506,4938
1164082,21254,578,1599
1478290,37690,2223,2151
311971,9362,243,977
10338736,293760,7227,11301
930607,30520,927,6517
181247,7778,169,1560
272550,4692,129,376
1700548,50343,784,789
1050428,56498,1796,2621
321872,18957,750,3384
319757,14702,154,750
2114751,92750,1560,14503
13931305,190913,9334,8399
1052662,40690,627,2739
302839,3904,430,0
552697,14091,414,908
1025469,7647,594,3589
197811,7427,240,525
3496005,111306,6861,17999
2223833,21960,7319,3553
1363022,39309,2416,10381
1338336,25238,1657,3385
7655933,67805,10450,7655
579343,12372,1179,1379
524756,25894,759,2834
3775869,192598,957,7007
17795478,481443,22818,32260
704195,48418,1804,6696
427666,18843,258,919
8594435,42999,3287,0
460135,9780,305,712
531620,21384,966,1032
162556776,4202645,269530,446165
3649733,32976,4101,0
513284,13487,433,1453
362534,7092,414,1108
2498398,68622,1484,2733
567037,9028,612,1567
4405217,15113,727,851
601957,12410,290,529
977753,59965,2429,8871
1148285,32294,5143,6079
515588,11146,255,1006
1219266,36520,1419,3105
433852,22287,1147,1091
3695897,49378,2613,2798
6585040,484029,6782,50935
1319798,48774,606,3579
311989,14182,336,1369
2576365,129433,5074,9070
519529,18687,321,604
3108465,38450,7219,10025
1675909,6873,7029,0
4751759,426127,4811,37402
488333,5291,599,364
13277197,137037,13050,72725
121892,4254,138,344
568724,14368,993,3016
46373507,792192,54916,43462
13664869,133737,4243,5776
1030276,11343,895,1807
1144984,4027,368,1484
18659758,450987,11091,20016
937309,15444,921,2392
22824765,489194,11784,31205
8163917,149766,3055,5514
5085054,68393,1207,1951
29687034,852872,7390,40413
9077358,33897,13472,10088
834798,16397,2602,5568
60207478,766198,33699,24363
659452,9886,180,866
1845897,45836,532,1330
8183151,281358,6781,16780
2549604,87777,1509,4589
8388846,166055,19395,48389
3529710,106171,2727,9560
633870,19676,272,977
549827,10602,313,744
19604933,444275,9246,32012
1516807,29312,566,1019
2349949,20094,1703,4242
340608,15262,291,1562
6447009,138702,6582,17958
603894,47819,1016,8189
615686,11334,651,1366
5186618,50779,10455,6338
1923631,84754,1956,5606
867349,4426,628,2073
464546,2560,137,0
420374,16476,445,1909
837266,73377,1558,26488
616526,9414,1513,2396
2805930,151503,6453,16115
933053,20531,937,4210
427929,13067,342,1007
3273330,199938,2960,11434
2792823,100990,3891,45399
513945,3332,215,1225
1138231,63902,1034,7620
2835464,17842,2154,3744
234007,1396,180,400
514680,1992,231,801
6108992,33089,2430,5045
2682056,39322,2362,0
2351544,93035,5674,4567
1905940,50290,1444,3647
260757,7830,109,448
864370,4840,646,1813
1778241,8937,5599,29092
3074637,169145,2772,13198
847121,2721,535,1150
940790,17704,334,2352
11529861,457774,26273,30081
3322575,32661,1427,2007
2286855,105838,3482,7857
945139,3237,451,476
5232475,280114,2483,27063
73463137,4924045,156023,1084421
1166744,28492,1174,2173
6222791,138109,12397,30936
1522823,46718,668,1536
642112,5758,253,554
1713145,45314,3341,15776
899028,45091,746,22889
5293904,554019,2987,51558
838437,40995,920,3924
8021864,312564,180626,126748
1564769,37305,516,2078
5498779,453422,8172,42442
613222,16419,228,415
801527,53143,324,3413
398091,7340,593,697
806607,12506,430,496
35147876,507471,28659,158257
1041061,32240,540,2447
1373683,42501,1878,2745
2228238,64877,5024,4872
9077604,296498,12948,32389
612038,1920,366,663
1204284,96664,646,7493
470957,5858,304,903
3559290,46698,1378,5844
605714,2810,4843,2163
755306,38067,545,2229
2565333,96031,789,3856
3418936,128781,4153,11787
2988945,315442,1672,47498
1168332,36393,1164,4726
507117,11939,587,1162
14800528,162079,4964,12016
585901,32656,467,2120
5802120,256642,5433,16289
11308127,317806,6190,18457
4741254,111082,5868,16644
3333570,223930,3076,31486
1363330,52096,951,8819
1608662,73175,1202,3443
256966,7213,151,419
1011227,36403,1054,2637
3518071,200122,2996,11844
1787490,104292,4263,6828
711318,5219,414,712
954336,4961,541,2118
5016765,34229,3005,6942
1704970,28188,788,2548
3985156,109342,5377,13547
881585,19831,627,2396
1613557,41879,750,4308
3575061,297520,13066,51547
223835,2302,324,146
496544,17460,268,1475
1717443,58953,1188,6881
1001098,88974,733,25598
10116519,114196,7159,13101
2343015,79914,10116,7717
981017,51868,193,1435
7740671,128377,18901,22052
676426,24464,165,746
5329282,95408,11061,11504
6047605,126595,9872,15668
713772,13942,485,1622
3562384,70010,3209,8774
3400324,49631,439,2009
1733715,28074,4522,3515
4219363,226861,1951,21474
1266725,24068,1570,4002
6508951,7277,2372,863
218721,7893,670,775
1350870,41643,918,2326
1073836,3567,899,1456
3473465,38207,1639,4977
13022503,521222,14986,25775
3129160,50719,5850,6484
2751701,109877,6595,13716
10423895,276209,30262,24926
4932236,103436,1977,5055
1355564,31912,1564,1337
6352479,82726,2971,12932
2495229,137403,892,5358
194854,22369,159,1515
14717949,265848,23833,20244
2132376,64474,1255,5040
18638967,652104,10072,34216
10482567,328064,4798,12104
2531810,148520,2031,11692
232787,29512,669,4567
1144037,49842,2520,4946
1173230,21297,580,1600
1540396,38082,2251,2152
11094599,300278,7438,11322
940334,30696,944,6558
282640,4754,135,376
183552,7836,171,1561
1760755,52042,814,797
1058018,56871,1803,2627
321688,14746,154,752
2123895,92965,1562,14521
14545460,195454,9512,8437
307977,3977,438,0
1027306,7651,596,3582
3521591,111955,6882,18038
2227779,21987,7323,3551
1371267,39391,2435,10367
1340373,25260,1657,3387
7842988,68486,10732,7693
587369,12421,1185,1379
526878,25962,759,2834
3906035,195563,977,7105
18040000,484833,22933,32509
710439,48650,1806,6739
431729,19004,260,936
471672,9975,309,736
167997997,4281819,276626,453206
534631,21473,966,1032
3665202,33116,4103,0
524449,13689,435,1461
384656,7227,423,1113
2503385,68703,1487,2733
4431938,15293,753,846
606069,12476,291,513
1161512,32499,5167,6101
519454,11222,257,1008
1235003,36741,1425,3121
435462,22345,1150,1092
3845596,50069,2677,2793
6615839,485149,6800,51025
1328813,48907,612,3581
2587421,129623,5082,9080
531190,18813,331,604
3131132,38688,7252,10038
4767012,426832,4816,37417
489735,5298,599,363
13421952,138018,13185,72946
570053,14382,994,3014
48108263,800298,55485,43730
13862369,135099,4296,5819
1041371,11408,896,1804
21766206,465478,12191,20186
944114,15535,923,2398
23436536,501091,11913,31755
8428677,151150,3119,5531
5629008,71283,1341,1995
30887048,860555,7548,40571
9099316,33980,13498,10078
839523,16434,2604,5572
62800938,781317,34495,24760
672861,10050,184,870
1946247,46786,549,1370
8418621,283118,6856,16859
2572019,88138,1518,4607
8403866,166188,19412,48420
636305,19802,273,978
3552907,106549,2741,9581
552952,10633,314,736
19666531,444821,9264,32041
1632505,30158,595,1016
3290749,59126,3852,7250
385826,27095,591,2653
765488,10854,931,1529
3952820,87060,2946,13846
1589342,38480,1057,4470
1813229,31802,1056,986
8523528,296275,5962,23855
1140768,13919,1925,2424
3695099,241002,5177,13142
6540492,58543,5891,10843
1567563,118202,2011,7722
468415,9820,1043,1100
764773,28912,477,1862
674094,44429,4063,3469
284926,8597,804,1158
628234,12672,208,701
544369,19257,544,1947
277355,6013,114,126
7301276,149751,7510,19230
935308,61796,1560,9745
6042274,55570,11325,7069
1126575,22810,1161,4704
589884,20202,671,2280
592918,3238,187,0
2226213,91094,2358,6032
995770,4806,679,2270
1013774,82732,2072,28982
826204,10570,1798,2691
3268630,161444,7433,17190
346041,2064,298,520
3784728,215996,3246,12175
3188544,105582,4454,46813
557101,3500,254,1296
1511302,74895,1388,8394
3153721,19009,2347,4023
542627,2091,246,826
7537850,38613,2953,5490
3003019,42546,2597,0
348915,9048,139,550
2604291,98363,8762,5191
2171777,55745,1627,3877
1522384,30328,952,786
945147,5107,686,1926
2424501,109111,3850,7968
1855874,9228,6271,30430
3426096,177843,3034,13549
879255,2808,567,1190
1048815,18536,377,2393
13153679,480110,28373,31414
3698452,35283,1578,2188
967545,3310,469,490
5487533,288998,2658,27606
80738011,5053329,165853,1114809
1227913,29441,1243,2226
1650078,49066,710,1452
1810492,46973,3493,16197
700477,6086,276,598
6533106,483981,9072,43836
931004,45857,803,23521
5603668,568299,3141,53402
6682769,140690,12848,31353
881166,42310,954,4002
784230,18313,335,440
8272992,317839,184289,129012
831577,54085,331,3459
619826,21749,507,1484
419206,7563,611,710
36778884,521872,29776,162654
1076368,32846,554,2484
2591373,71452,5351,5194
9845182,312102,13489,33410
618659,1933,373,664
477381,5926,306,916
3750515,48426,1438,5963
952293,41564,679,2363
1211899,96820,653,7512
639548,2910,5034,2268
3136189,104437,918,4035
3527047,131077,4250,11930
3033870,317695,1699,47755
1187300,36815,1177,4799
516662,12072,593,1170
15032889,163469,5029,12198
595962,32891,474,2136
6479552,266382,5658,16609
11554324,321244,6259,18612
4812273,112003,5940,16770
4031694,245988,3530,33922
1378733,52528,967,8867
1639968,74037,1221,3465
267818,7473,155,446
1021946,36657,1056,2637
3654771,203644,3061,12009
1862138,106086,4330,6902
716736,5254,413,710
995235,5065,564,2151
5056529,34588,3052,7013
1714908,28337,791,2556
4049446,110082,5435,13617
1649804,42682,768,4386
3613618,298978,13205,51753
224544,2305,325,146
512112,17787,274,1481
1752464,59613,1199,6964
1022837,90249,743,25766
10819331,117115,7499,13440
1000646,52620,198,1484
2365441,80305,10189,7740
7935926,130906,19082,22305
686481,24612,168,746
5414770,96377,11157,11635
6124095,127934,9958,15794
724135,14084,488,1654
3577277,70276,3217,8790
3462235,50116,458,2028
1788617,28498,4542,3563
4263652,228385,1967,21629
1275621,24157,1581,4037
6512867,7298,2375,871
1455324,42582,962,2350
1086012,3577,906,1457
3532065,38586,1657,5002
13160640,523515,15064,25912
3136465,50778,5860,6480
2776610,110565,6639,13791
11293840,282410,30920,25345
5355078,105346,2039,5125
1367499,32062,1574,1375
6383031,82980,2980,12949
2521907,138907,903,5372
21401685,674913,10862,34736
198029,22550,161,1515
14763448,266128,23856,20252
2233346,65367,1287,5051
11038490,336992,4949,12203
2560766,149471,2048,11725
1149314,49944,2528,4953
